week,league_name,spread_covered_cat,total_covered_cat,total_cat,draw_cat,draw_result_cat,home_win_last_10_cat,away_win_last_10_cat,game_count
2023-08-14,ligue1,home_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,ligue1,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-14,ligue1,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-14,ligue1,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-14,ligue1,home_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,mls,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,mls,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,mls,away_covered_spread,under_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,mls,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,mls,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,mls,home_covered_spread,over_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-14,mls,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-14,mls,home_covered_spread,under_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-14,mls,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-14,seriea,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-14,seriea,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-14,seriea,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .75,away win last 10 > .25,1
2023-08-14,womens_worldcup,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-14,womens_worldcup,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .5,1
2023-08-14,womens_worldcup,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-14,womens_worldcup,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .5,1
2023-08-21,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,2
2023-08-21,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,2
2023-08-21,bundesliga,away_covered_spread,under_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,bundesliga,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,bundesliga,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-21,bundesliga,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-21,bundesliga,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,champions,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,champions,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-21,champions,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,champions,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-21,champions,home_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-21,champions,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2023-08-21,epl,away_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .25,2
2023-08-21,epl,away_covered_spread,over_covered,3 or more,draw +500 or greater,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,epl,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,epl,away_covered_spread,under_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,epl,away_covered_spread,under_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,epl,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-21,epl,home_covered_spread,over_covered,less than 3,draw +500 or greater,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2023-08-21,epl,home_covered_spread,over_covered,less than 3,draw +500 or greater,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-21,europa,away_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,europa,away_covered_spread,over_covered,3 or more,draw +300 to +500,draw hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-21,europa,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,europa,home_covered_spread,over_covered,less than 3,draw +500 or greater,draw didnt hit,home win last 10 < .25,away win last 10 < .25,1
2023-08-21,europa,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 < .25,2
2023-08-21,europa,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,europa,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,europa,home_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,europa,neither_covered_spread,under_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,laliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,laliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,laliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-21,laliga,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,2
2023-08-21,laliga,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,laliga,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,2
2023-08-21,laliga,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,laliga,home_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,ligue1,away_covered_spread,over_covered,less than 3,draw +300 to +500,draw hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-21,ligue1,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,ligue1,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-21,ligue1,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,ligue1,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-21,ligue1,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,ligue1,home_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,ligue1,home_covered_spread,under_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 > .5,1
2023-08-21,ligue1,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,mls,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,mls,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,mls,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .5,away win last 10 > .25,1
2023-08-21,mls,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,mls,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,mls,home_covered_spread,over_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,mls,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 > .5,1
2023-08-21,mls,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,mls,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,mls,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,3
2023-08-21,mls,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-21,mls,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 < .25,away win last 10 > .25,1
2023-08-21,mls,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,seriea,away_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,seriea,away_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,2
2023-08-21,seriea,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 < .25,2
2023-08-21,seriea,home_covered_spread,over_covered,less than 3,draw +300 to +500,draw didnt hit,home win last 10 < .25,away win last 10 > .5,1
2023-08-21,seriea,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,seriea,home_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-21,seriea,home_covered_spread,under_covered,3 or more,draw +300 to +500,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-21,seriea,home_covered_spread,under_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-28,bundesliga,away_covered_spread,over_covered,3 or more,draw +500 or greater,draw hit,home win last 10 > .5,away win last 10 < .25,1
2023-08-28,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .75,1
2023-08-28,bundesliga,away_covered_spread,over_covered,less than 3,draw less than +300,draw hit,home win last 10 < .25,away win last 10 < .25,1
2023-08-28,bundesliga,away_covered_spread,under_covered,less than 3,draw less than +300,draw hit,home win last 10 > .25,away win last 10 > .25,1
2023-08-28,bundesliga,home_covered_spread,over_covered,3 or more,draw +500 or greater,draw didnt hit,home win last 10 > .25,away win last 10 < .25,1
2023-08-28,bundesliga,home_covered_spread,over_covered,3 or more,draw less than +300,draw didnt hit,home win last 10 > .25,away win last 10 > .25,1
